loss,val_loss
1954321.75,1384361.0
1177059.25,6856414.0
3326564.0,669583.875
412882.6875,141868.9375
133290.9375,222192.75
185425.828125,186692.9375
164484.0625,64767.84375
35817.69921875,7948.6767578125
16862.208984375,39787.66015625
22386.28125,11457.642578125
9591.8291015625,6039.625
6468.45947265625,4760.728515625
5408.35546875,4547.341796875
3779.221923828125,3748.27880859375
3168.127685546875,2289.890625
2514.251708984375,1806.956298828125
1738.9736328125,1640.0831298828125
1300.7677001953125,1048.74267578125
1074.2843017578125,782.6171875
834.2606811523438,678.9356689453125
669.8402099609375,535.9271240234375
579.2727661132812,443.8926696777344
498.0683288574219,375.24774169921875
423.4927978515625,329.96063232421875
386.14715576171875,304.91546630859375
346.26104736328125,268.6494140625
313.13385009765625,239.28964233398438
292.6987609863281,218.93597412109375
272.188720703125,207.53890991210938
248.8231964111328,196.81927490234375
234.19239807128906,180.31829833984375
218.7777557373047,166.89903259277344
207.2781982421875,157.0759735107422
195.45016479492188,149.72946166992188
185.10304260253906,143.18275451660156
176.3870086669922,135.48580932617188
168.56356811523438,128.01046752929688
161.01866149902344,122.92942810058594
154.51345825195312,117.58073425292969
147.98719787597656,112.76031494140625
141.83509826660156,109.32166290283203
136.9551544189453,104.97975158691406
132.3463897705078,100.19984436035156
128.10757446289062,97.3444595336914
123.59292602539062,94.13813018798828
118.90388488769531,91.10700988769531
114.63710021972656,87.5560302734375
111.37403106689453,85.30281066894531
107.85543060302734,82.14750671386719
104.60665893554688,79.68995666503906
101.48262023925781,77.30288696289062
98.60464477539062,75.17403411865234
96.05316162109375,73.48597717285156
93.53226470947266,71.16378784179688
91.13797760009766,69.26275634765625
88.74788665771484,67.71910095214844
86.5631332397461,66.08301544189453
84.46807861328125,64.4377670288086
82.61526489257812,62.64356231689453
80.63565826416016,61.43841552734375
79.03839874267578,60.620269775390625
77.22664642333984,58.96986389160156
75.57678985595703,57.574581146240234
74.27173614501953,56.465248107910156
72.75788116455078,55.53504180908203
71.29573822021484,54.847679138183594
69.83865356445312,53.35564422607422
68.51470947265625,52.249717712402344
67.48577880859375,51.56306457519531
66.25798034667969,50.85277557373047
65.13815307617188,50.00050354003906
64.23932647705078,49.138885498046875
63.005958557128906,48.311187744140625
61.8895263671875,47.67963409423828
60.928001403808594,46.89295959472656
60.13389587402344,46.30152893066406
59.3902473449707,45.67569351196289
58.48066329956055,45.14181137084961
57.733604431152344,44.445472717285156
56.93572998046875,43.846622467041016
56.37617492675781,43.458038330078125
55.736183166503906,42.92060852050781
55.11833953857422,42.74885559082031
54.49367141723633,41.98473358154297
53.44268035888672,41.44916534423828
52.967838287353516,41.0128288269043
52.30780792236328,40.83976745605469
51.79083251953125,40.24253463745117
51.218135833740234,39.854576110839844
50.71295166015625,39.457054138183594
50.22892379760742,39.2762451171875
49.80652618408203,38.850799560546875
49.32510757446289,38.46240997314453
48.88385009765625,38.50157165527344
48.49298095703125,38.004154205322266
47.98579025268555,37.63652420043945
47.55179214477539,37.37776184082031
47.239662170410156,37.148319244384766
46.885658264160156,36.82579803466797
46.509193420410156,36.649009704589844
46.08546829223633,36.467288970947266
45.789154052734375,36.40889358520508
45.520164489746094,35.90404510498047
45.247032165527344,35.702571868896484
44.902442932128906,35.819984436035156
44.58200454711914,35.377830505371094
44.362361907958984,35.07559585571289
43.9327392578125,35.08591079711914
43.843719482421875,35.11377716064453
43.512046813964844,34.67359924316406
43.182857513427734,34.5045166015625
43.00084686279297,34.50836944580078
42.81919860839844,34.40432357788086
42.55552291870117,34.24822998046875
42.31660461425781,34.01754379272461
42.222599029541016,34.19351577758789
41.94160461425781,33.869468688964844
41.82381057739258,33.814613342285156
41.79374313354492,33.68387222290039
41.51243591308594,33.721778869628906
41.44137191772461,34.320594787597656
41.434654235839844,33.78248596191406
40.96272277832031,33.573158264160156
40.90232467651367,33.32221603393555
40.79423141479492,33.07263946533203
40.4998779296875,32.846900939941406
40.58589553833008,32.94992446899414
40.07753372192383,32.78667449951172
39.89734649658203,32.61906433105469
39.816593170166016,32.57024383544922
39.66424560546875,32.557273864746094
39.54668426513672,32.443572998046875
39.426326751708984,32.38788604736328
39.21161651611328,32.31395721435547
39.13376998901367,32.244232177734375
38.953948974609375,32.180564880371094
38.847225189208984,32.075592041015625
38.79102325439453,32.031429290771484
38.66854476928711,32.048030853271484
38.4631462097168,31.877777099609375
38.38212203979492,31.791515350341797
38.26964569091797,31.982467651367188
38.295692443847656,31.854793548583984
38.10013961791992,31.784645080566406
38.0572395324707,31.599864959716797
37.96772766113281,31.695648193359375
37.85976791381836,31.571332931518555
37.718605041503906,31.687246322631836
37.622310638427734,31.52910804748535
37.571876525878906,31.475202560424805
37.375675201416016,31.44756507873535
37.36927795410156,31.29097557067871
37.22758483886719,31.33633041381836
37.21438980102539,31.31096839904785
37.138282775878906,31.170011520385742
37.07311248779297,31.31658935546875
37.159324645996094,31.94361686706543
37.112178802490234,31.471878051757812
36.802303314208984,31.223663330078125
36.8262825012207,31.074798583984375
36.92030715942383,31.163177490234375
36.774044036865234,31.188241958618164
36.5235595703125,31.105485916137695
36.64375305175781,31.120840072631836
36.432247161865234,30.813392639160156
36.387481689453125,30.805906295776367
36.555904388427734,31.146089553833008
36.364559173583984,30.773509979248047
36.19538879394531,30.80542755126953
36.02861404418945,30.732177734375
36.24824142456055,31.165935516357422
36.16221237182617,30.74749183654785
36.08392333984375,30.595426559448242
35.74919128417969,30.633956909179688
35.69874954223633,30.986953735351562
35.8245964050293,30.576770782470703
35.84511184692383,31.169361114501953
35.865257263183594,31.2575740814209
35.88117599487305,30.453014373779297
35.45948791503906,30.51633071899414
35.27461242675781,30.60590362548828
35.45858383178711,30.41027069091797
35.379512786865234,30.570554733276367
35.282344818115234,30.458553314208984
35.10409164428711,30.227523803710938
35.009796142578125,30.282730102539062
34.92338943481445,30.246429443359375
34.91754913330078,30.212562561035156
34.87788772583008,30.389453887939453
34.98878860473633,30.310665130615234
34.77994155883789,30.141151428222656
34.671974182128906,30.227569580078125
34.69814682006836,30.178951263427734
34.57656478881836,30.052513122558594
34.59835433959961,30.11331558227539
34.4757080078125,30.023704528808594
34.51432800292969,30.001651763916016
34.411678314208984,30.088245391845703
34.42083740234375,30.131698608398438
34.229148864746094,30.022090911865234
34.331146240234375,29.94847297668457
34.185787200927734,29.968252182006836
34.21897506713867,29.90570068359375
34.09891891479492,29.953519821166992
34.17596435546875,29.845979690551758
34.12702178955078,30.04751968383789
34.07987594604492,30.14887237548828
34.0257453918457,29.918212890625
34.24568176269531,30.15387535095215
34.33522033691406,30.735837936401367
34.45709991455078,29.968727111816406
34.17471694946289,30.28028678894043
34.06797790527344,30.051565170288086
34.02876663208008,30.069805145263672
33.841312408447266,29.791507720947266
33.71457290649414,29.67074966430664
33.71757507324219,30.030384063720703
33.683082580566406,29.65680694580078
33.64543914794922,30.110477447509766
33.99559783935547,29.937694549560547
33.70018005371094,30.021015167236328
33.86212921142578,29.95475196838379
33.63557434082031,29.64167022705078
33.535762786865234,30.034345626831055
33.564876556396484,29.533912658691406
33.47364044189453,29.995792388916016
33.53118133544922,29.682653427124023
33.490238189697266,30.17288589477539
33.55902099609375,29.622480392456055
33.474769592285156,29.879098892211914
33.3941764831543,29.58510971069336
33.0638313293457,29.432191848754883
33.04602813720703,29.475543975830078
33.031803131103516,29.5064697265625
33.002803802490234,29.39336395263672
32.96569061279297,29.43014907836914
32.909019470214844,29.433963775634766
32.91154098510742,29.395442962646484
32.91426086425781,29.351970672607422
32.80141830444336,29.358501434326172
32.73161697387695,29.29617691040039
32.72937774658203,29.30438995361328
32.758949279785156,29.581684112548828
32.94425582885742,29.592342376708984
32.82701110839844,29.255741119384766
32.602691650390625,29.399662017822266
32.65884780883789,29.337404251098633
32.705047607421875,29.23426055908203
32.50804901123047,29.206623077392578
32.51579284667969,29.286088943481445
32.55064010620117,29.219757080078125
32.53657913208008,29.5754451751709
32.76121139526367,29.443984985351562
32.57306671142578,29.201778411865234
32.530418395996094,29.985595703125
32.85655212402344,29.170129776000977
32.88991165161133,29.773826599121094
32.898555755615234,29.25925064086914
32.53608703613281,29.226482391357422
32.42464065551758,29.42421531677246
32.411346435546875,29.091463088989258
32.27210235595703,29.4424991607666
32.265899658203125,29.119850158691406
32.13965606689453,29.05731201171875
32.11033630371094,29.03786849975586
32.04335021972656,28.994903564453125
32.00790786743164,29.052682876586914
32.017303466796875,29.044971466064453
31.983938217163086,28.960960388183594
31.972259521484375,28.96835708618164
31.942962646484375,29.152549743652344
31.975696563720703,28.940563201904297
31.84809684753418,28.99712371826172
31.863506317138672,28.976699829101562
31.85329246520996,28.968276977539062
31.85318374633789,29.00326156616211
31.870262145996094,28.9019775390625
31.747791290283203,28.912565231323242
31.765911102294922,28.86711311340332
31.765758514404297,29.01173210144043
31.79176902770996,29.020023345947266
31.742521286010742,28.856746673583984
31.638221740722656,28.86188507080078
31.674299240112305,28.92615509033203
31.69333267211914,28.853553771972656
31.60609245300293,28.81420135498047
31.540283203125,28.786014556884766
31.572830200195312,28.803089141845703
31.495189666748047,28.85076904296875
31.51453399658203,28.7374267578125
31.446561813354492,28.76129913330078
31.451276779174805,28.740440368652344
31.409950256347656,28.724201202392578
31.58481216430664,28.809398651123047
31.488380432128906,29.178466796875
31.873207092285156,29.470558166503906
31.788711547851562,28.84343147277832
31.504837036132812,28.732709884643555
31.3460750579834,28.77145767211914
31.313507080078125,28.665725708007812
31.26295280456543,28.677349090576172
31.23857879638672,28.770702362060547
31.43387794494629,28.63292694091797
31.28961181640625,28.638648986816406
31.19474983215332,28.594585418701172
31.1535587310791,28.62183380126953
31.131576538085938,28.992935180664062
31.457605361938477,28.710289001464844
31.466432571411133,28.86295509338379
31.258806228637695,28.763900756835938
31.15604019165039,28.639312744140625
31.126359939575195,28.68134880065918
31.468338012695312,28.68427276611328
31.425872802734375,29.045238494873047
31.677562713623047,30.510498046875
31.78512191772461,28.740705490112305
31.660348892211914,28.988554000854492
31.3023738861084,29.38772201538086
31.472675323486328,28.832874298095703
31.269298553466797,28.865463256835938
31.13923454284668,29.086078643798828
31.142114639282227,28.48362922668457
30.904308319091797,28.4945068359375
30.861055374145508,28.573322296142578
30.975744247436523,28.444351196289062
30.88427734375,28.905569076538086
30.868072509765625,28.43783187866211
30.843461990356445,28.43564224243164
30.7227840423584,28.397781372070312
30.695602416992188,28.392576217651367
30.68265724182129,28.379037857055664
30.6910343170166,28.498727798461914
30.750272750854492,28.623023986816406
30.914777755737305,28.417804718017578
31.391498565673828,28.465755462646484
31.294355392456055,28.658004760742188
30.99757194519043,28.836273193359375
30.980995178222656,28.826499938964844
30.727542877197266,28.413894653320312
30.6892032623291,28.348243713378906
30.65338134765625,28.486690521240234
30.744977951049805,28.44491195678711
30.60028839111328,28.444129943847656
30.575239181518555,28.30923843383789
30.60940170288086,28.28826141357422
30.490055084228516,28.39751625061035
30.53765869140625,28.691551208496094
30.845523834228516,29.00102996826172
30.87979507446289,29.05490493774414
30.870515823364258,28.503337860107422
30.67889976501465,28.263381958007812
30.471820831298828,28.318153381347656
30.467870712280273,28.492088317871094
30.665138244628906,28.548301696777344
30.451692581176758,28.36990737915039
30.36086654663086,28.335453033447266
30.422225952148438,28.256393432617188
30.325031280517578,28.200424194335938
30.250410079956055,28.211841583251953
30.31566619873047,28.31147003173828
30.51993751525879,28.3641300201416
30.474637985229492,28.33561897277832
30.409852981567383,28.166927337646484
30.286989212036133,28.18421745300293
30.185436248779297,28.14820098876953
30.180152893066406,28.136699676513672
30.157772064208984,28.180063247680664
30.127580642700195,28.138442993164062
30.14137840270996,28.171875
30.129247665405273,28.264379501342773
30.323360443115234,28.551311492919922
30.559667587280273,28.910842895507812
30.626205444335938,28.90415382385254
30.7327823638916,29.5108642578125
30.78725814819336,28.674339294433594
30.549955368041992,28.314443588256836
30.443153381347656,28.166648864746094
30.319263458251953,28.10071563720703
30.174898147583008,28.078201293945312
30.04662322998047,28.07024574279785
29.988405227661133,28.06131362915039
29.94899559020996,28.166702270507812
30.03557586669922,28.287017822265625
30.04152488708496,28.087230682373047
29.92146873474121,28.141971588134766
29.97047996520996,28.25718116760254
29.99311065673828,28.19732666015625
29.994646072387695,28.07028579711914
29.890954971313477,28.201244354248047
29.987777709960938,28.08087730407715
29.92745018005371,28.172080993652344
29.841564178466797,28.156055450439453
29.88204002380371,28.081199645996094
29.778459548950195,27.95638656616211
29.76648712158203,27.955612182617188
29.794767379760742,28.21328353881836
29.790002822875977,27.94835662841797
29.738943099975586,27.941967010498047
29.720754623413086,27.935077667236328
29.702421188354492,27.962059020996094
29.717937469482422,27.920360565185547
29.706071853637695,27.945281982421875
29.710880279541016,27.91720962524414
29.718307495117188,28.093273162841797
29.70946502685547,27.975862503051758
29.69947624206543,28.1085262298584
29.821744918823242,28.041019439697266
29.892236709594727,28.174301147460938
30.008995056152344,28.5792179107666
30.113811492919922,28.544281005859375
29.862241744995117,28.36095428466797
29.85264778137207,28.021995544433594
29.86275291442871,28.557353973388672
30.39820671081543,29.41533660888672
30.603221893310547,30.036998748779297
31.115190505981445,30.379865646362305
30.806880950927734,28.817075729370117
30.339950561523438,28.184518814086914
30.168373107910156,28.19110107421875
30.147377014160156,27.94634246826172
29.74475860595703,27.915489196777344
29.7268009185791,27.891159057617188
29.483417510986328,27.850961685180664
29.50531578063965,27.950403213500977
29.482629776000977,28.057872772216797
29.587543487548828,27.832870483398438
29.385425567626953,27.827411651611328
29.468050003051758,28.268531799316406
29.83563232421875,27.994943618774414
29.5201473236084,28.104171752929688
29.525720596313477,27.821388244628906
29.418737411499023,27.79949188232422
29.30105209350586,27.968338012695312
29.363649368286133,27.877559661865234
29.37862205505371,27.81023406982422
29.554838180541992,28.37329864501953
29.725467681884766,28.04662322998047
29.443683624267578,27.78073501586914
29.309162139892578,28.04648208618164
29.46415901184082,27.79160499572754
29.36750602722168,27.782852172851562
29.306406021118164,27.89933204650879
29.38437271118164,28.299171447753906
29.600128173828125,27.816917419433594
29.237789154052734,27.722881317138672
29.312183380126953,27.687904357910156
29.284072875976562,27.880813598632812
29.398183822631836,27.921092987060547
29.41128921508789,27.74122428894043
29.58024024963379,27.77081871032715
30.334991455078125,28.209503173828125
30.18975830078125,27.865848541259766
30.306180953979492,28.01327896118164
30.638681411743164,28.054479598999023
30.89647102355957,28.139728546142578
30.3635196685791,28.171340942382812
29.64626693725586,27.86310577392578
29.298303604125977,27.873760223388672
29.267457962036133,27.738279342651367
29.123781204223633,27.671924591064453
29.09117317199707,27.638450622558594
29.114965438842773,27.613929748535156
29.114627838134766,27.643966674804688
29.05207633972168,27.629249572753906
29.005136489868164,27.62310028076172
28.97698402404785,27.626873016357422
28.990703582763672,27.645387649536133
28.996023178100586,27.64492416381836
29.03544807434082,27.57036590576172
29.06366729736328,27.74529266357422
28.98590087890625,27.877870559692383
28.985559463500977,27.768508911132812
28.979379653930664,27.566791534423828
28.948537826538086,27.619495391845703
28.986408233642578,27.673370361328125
29.106212615966797,27.71965980529785
29.001075744628906,27.56774139404297
28.998382568359375,27.850584030151367
29.000286102294922,27.56365966796875
28.918800354003906,27.722219467163086
28.970577239990234,27.624149322509766
28.968626022338867,27.532848358154297
28.972492218017578,27.76325225830078
28.969711303710938,27.573835372924805
29.03057861328125,27.5881290435791
28.938064575195312,27.709697723388672
28.905921936035156,27.507831573486328
28.87495231628418,27.68506622314453
28.878833770751953,27.49884033203125
28.886354446411133,27.62609100341797
28.79340171813965,27.517620086669922
28.837987899780273,27.58119773864746
29.44709587097168,28.032917022705078
28.977094650268555,27.53229331970215
28.761255264282227,27.54943084716797
28.74091148376465,27.467086791992188
28.705516815185547,27.538188934326172
28.74949836730957,27.44857406616211
28.72740364074707,27.451356887817383
28.690834045410156,27.476486206054688
28.73192596435547,27.71617317199707
28.946704864501953,27.772449493408203
29.01978874206543,27.757583618164062
29.004331588745117,27.526233673095703
29.070472717285156,27.77927589416504
28.805856704711914,27.73745346069336
28.99099349975586,27.515949249267578
28.817790985107422,28.21285629272461
29.259069442749023,28.314598083496094
29.369844436645508,27.58898162841797
29.461641311645508,27.96468734741211
29.46213150024414,28.914398193359375
29.23006820678711,28.677471160888672
29.79942512512207,27.591983795166016
28.888465881347656,27.517723083496094
28.770719528198242,27.489501953125
28.567699432373047,27.40908432006836
28.566062927246094,27.431434631347656
28.584314346313477,27.522687911987305
28.58865737915039,27.394084930419922
28.681222915649414,28.053186416625977
29.49158477783203,28.734088897705078
30.171628952026367,29.642475128173828
30.18678855895996,29.219749450683594
29.978483200073242,28.37462615966797
29.4659366607666,28.00104522705078
28.847326278686523,27.53936004638672
28.614017486572266,27.510560989379883
28.57354736328125,27.608076095581055
28.597415924072266,27.431415557861328
28.500534057617188,27.357421875
28.48813247680664,27.386234283447266
28.470745086669922,27.381006240844727
28.448549270629883,27.448440551757812
28.502819061279297,27.513107299804688
28.642845153808594,27.474658966064453
28.90941047668457,28.567222595214844
29.17031478881836,27.46328353881836
28.962770462036133,28.59760284423828
29.254671096801758,27.903514862060547
29.21748161315918,27.46231460571289
29.804344177246094,27.65411949157715
31.398727416992188,28.990009307861328
33.703731536865234,30.305545806884766
31.896686553955078,29.489547729492188
30.225914001464844,28.15264320373535
29.234647750854492,27.806564331054688
28.767845153808594,27.547822952270508
28.533823013305664,27.586444854736328
28.591245651245117,27.381635665893555
28.406665802001953,27.454383850097656
28.379148483276367,27.33255386352539
28.303817749023438,27.398109436035156
28.360931396484375,27.305187225341797
28.31759262084961,27.72134017944336
28.484041213989258,27.301464080810547
28.43950653076172,28.186389923095703
28.988475799560547,27.77553939819336
28.728458404541016,27.571685791015625
28.397933959960938,27.308277130126953
28.60843849182129,28.072887420654297
28.65297508239746,27.288217544555664
28.23889923095703,27.246917724609375
28.195653915405273,27.27490997314453
28.290531158447266,27.22899055480957
28.305749893188477,27.748294830322266
28.900739669799805,28.71385955810547
29.524282455444336,28.843517303466797
29.413053512573242,28.012046813964844
29.90493392944336,27.657135009765625
29.76496696472168,28.67807388305664
28.907411575317383,27.943391799926758
28.526010513305664,27.5643310546875
28.52715492248535,27.24234962463379
28.26252555847168,27.407230377197266
28.207361221313477,27.26480484008789
28.16374969482422,27.273765563964844
28.182769775390625,27.276906967163086
28.121826171875,27.206085205078125
28.136455535888672,27.264911651611328
28.16179847717285,27.20056915283203
28.08535385131836,27.33119010925293
28.11554718017578,27.394935607910156
28.339439392089844,27.206459045410156
28.914226531982422,30.87799835205078
31.534669876098633,37.5683479309082
40.904075622558594,42.852725982666016
37.08257293701172,34.57355880737305
32.39632797241211,32.31632995605469
31.70891571044922,28.787731170654297
30.54196548461914,28.392446517944336
30.348064422607422,28.056285858154297
31.018665313720703,28.25020980834961
32.50625228881836,29.28141975402832
37.44957733154297,32.672706604003906
49.044464111328125,38.55971908569336
67.18663024902344,53.4793586730957
121.69731140136719,324.42596435546875
275.5779113769531,202.5949249267578
177.1319580078125,2159.2705078125
3146125.25,87881768.0
96448850952192.0,23566972928.0
830065016832.0,2470808387584.0
3444592493985792.0,3.050471865962201e+19
9.141299211301762e+19,4809886630150144.0
7.588706109607641e+18,8.385235433624384e+19
3.588118318488853e+19,4.925178498860974e+17
